reaction_name	template_id	example	reaction_template	reactant_categories
B-H	5854	Cc1cnccc1OS(=O)(=O)C(F)(F)F.Nc1occ(CCc2cnccc2OS(=O)(=O)C(F)(F)F)c1N>>Cc1cnccc1Nc1occ(CCc2cnccc2OS(=O)(=O)C(F)(F)F)c1N	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[a;$(a1aaaa1)]);$(*[a;$(*1[*][*][*][*]1)]);!$([$(*[$(a(aa2)a1a2aaaa1)]),$(*[$(a2aa1a(a2)aaaa1)]),$(*[$(*(aa2)c1c2cccc1)]),$(*[$(*2ac1c(a2)cccc1)]),$(*[$(a1aa(aaa2)a2a1)]),$(*[$(a1a(aaa2)a2aa1)])])]):3][#6:4]>>[a:2][N:3][#6:4]	X-Triflate_Het6.Amine_Primary_Het5
B-H	5855	Cc1cnccc1OS(=O)(=O)C(F)(F)F.Nc1oc2c(CCc3cnccc3OS(=O)(=O)C(F)(F)F)occ2c1N>>Cc1cnccc1Nc1oc2c(CCc3cnccc3OS(=O)(=O)C(F)(F)F)occ2c1N	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[$(a1aa(aaa2)a2a1)]),$(*[$(a1a(aaa2)a2aa1)])]):3][#6:4]>>[a:2][N:3][#6:4]	X-Triflate_Het6.Amine_Primary_Het5Het5
B-H	5856	Cc1cnccc1OS(=O)(=O)C(F)(F)F.Nc1oc2cc(CCc3cnccc3OS(=O)(=O)C(F)(F)F)ncc2c1N>>Cc1cnccc1Nc1oc2cc(CCc3cnccc3OS(=O)(=O)C(F)(F)F)ncc2c1N	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[$(a(aa2)a1a2aaaa1)]),$(*[$(a2aa1a(a2)aaaa1)]);!$([$(*[$(*(aa2)c1c2cccc1)]),$(*[$(*2ac1c(a2)cccc1)])])]):3][#6:4]>>[a:2][N:3][#6:4]	X-Triflate_Het6.Amine_Primary_Het5Het6
B-H	5857	Cc1cnccc1OS(=O)(=O)C(F)(F)F.Nc1oc2ccc(CCc3cnccc3OS(=O)(=O)C(F)(F)F)cc2c1N>>Cc1cnccc1Nc1oc2ccc(CCc3cnccc3OS(=O)(=O)C(F)(F)F)cc2c1N	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[$(*(aa2)c1c2cccc1)]),$(*[$(*2ac1c(a2)cccc1)])]):3][#6:4]>>[a:2][N:3][#6:4]	X-Triflate_Het6.Amine_Primary_Het5Phe
B-H	5858	Cc1cnccc1OS(=O)(=O)C(F)(F)F.Nc1nccc(CCc2cnccc2OS(=O)(=O)C(F)(F)F)c1N>>Cc1cnccc1Nc1nccc(CCc2cnccc2OS(=O)(=O)C(F)(F)F)c1N	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):3][#6:4]>>[a:2][N:3][#6:4]	X-Triflate_Het6.Amine_Primary_Het6
B-H	5859	Cc1cnccc1OS(=O)(=O)C(F)(F)F.Nc1c(Cc2cnccc2OS(=O)(=O)C(F)(F)F)nc2cocc2c1N>>Cc1cnccc1Nc1c(Cc2cnccc2OS(=O)(=O)C(F)(F)F)nc2cocc2c1N	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):3][#6:4]>>[a:2][N:3][#6:4]	X-Triflate_Het6.Amine_Primary_Het6Het5
B-H	5860	Cc1cnccc1OS(=O)(=O)C(F)(F)F.Nc1ncc2cc(CCc3cnccc3OS(=O)(=O)C(F)(F)F)ncc2c1N>>Cc1cnccc1Nc1ncc2cc(CCc3cnccc3OS(=O)(=O)C(F)(F)F)ncc2c1N	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)]);!$([$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)])])]):3][#6:4]>>[a:2][N:3][#6:4]	X-Triflate_Het6.Amine_Primary_Het6Het6
B-H	5861	Cc1cnccc1OS(=O)(=O)C(F)(F)F.Nc1ncc2ccc(CCc3cnccc3OS(=O)(=O)C(F)(F)F)cc2c1N>>Cc1cnccc1Nc1ncc2ccc(CCc3cnccc3OS(=O)(=O)C(F)(F)F)cc2c1N	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]);!$([$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)])])]):3][#6:4]>>[a:2][N:3][#6:4]	X-Triflate_Het6.Amine_Primary_Het6Phe
B-H	5862	Cc1cnccc1OS(=O)(=O)C(F)(F)F.Nc1c(Cc2cnccc2OS(=O)(=O)C(F)(F)F)cc2cocc2c1N>>Cc1cnccc1Nc1c(Cc2cnccc2OS(=O)(=O)C(F)(F)F)cc2cocc2c1N	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])]):3][#6:4]>>[a:2][N:3][#6:4]	X-Triflate_Het6.Amine_Primary_PheHet5
B-H	5863	Cc1cnccc1OS(=O)(=O)C(F)(F)F.Nc1cc2cncc(CCc3cnccc3OS(=O)(=O)C(F)(F)F)c2cc1N>>Cc1cnccc1Nc1cc2cncc(CCc3cnccc3OS(=O)(=O)C(F)(F)F)c2cc1N	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]);!$([$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)])])]):3][#6:4]>>[a:2][N:3][#6:4]	X-Triflate_Het6.Amine_Primary_PheHet6
B-H	5864	Cc1cnccc1OS(=O)(=O)C(F)(F)F.NCc1ccccc1CCCc1cnccc1OS(=O)(=O)C(F)(F)F>>Cc1cnccc1NCc1ccccc1CCCc1cnccc1OS(=O)(=O)C(F)(F)F	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[N;X3;D1;$(N[C;X4][c;$(c1ccccc1)]):3][#6:4]>>[a:2][N:3][#6:4]	X-Triflate_Het6.Benzylamine_primary
B-H	5865	Cc1cnccc1OS(=O)(=O)C(F)(F)F.NCc1cnccc1CCCc1cnccc1OS(=O)(=O)C(F)(F)F>>Cc1cnccc1NCc1cnccc1CCCc1cnccc1OS(=O)(=O)C(F)(F)F	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):1][a:2].[N;X3;D1;$(N[C;X4][c;!$(c1ccccc1)]):3][#6:4]>>[a:2][N:3][#6:4]	X-Triflate_Het6.HeteroBenzylamine_primary
B-H	5866	Cc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F.NCCNCCCCc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F>>Cc1nc2cocc2cc1N(CCN)CCCCc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2]([!$(C=C);!$(C#C);!$(C#N);!$(a)])[!$(C=C);!$(C#C);!$(C#N);!$(a)]):3]([#6:4])[#6:5]>>[a:2][N:3]([#6:4])[#6:5]	X-Triflate_Het6Het5.Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic
B-H	5867	Cc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F.NC=CNCCCCc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F>>Cc1nc2cocc2cc1N(C=CN)CCCCc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2]([!$(C=C);!$(C#C);!$(C#N);!$(a)])[$(C=C),$(C#C),$(C#N);!$(a)]):3]([#6:4])[#6:5]>>[a:2][N:3]([#6:4])[#6:5]	X-Triflate_Het6Het5.Amine_AcyclicSecondary_SaturatedAliphatic-UnsaturatedAliphatic
B-H	5868	Cc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F.NC=CNC=CCCc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F>>Cc1nc2cocc2cc1N(C=CN)C=CCCc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2]([$(C=C),$(C#C),$(C#N);!$(a)])[$(C=C),$(C#C),$(C#N);!$(a)]):3]([#6:4])[#6:5]>>[a:2][N:3]([#6:4])[#6:5]	X-Triflate_Het6Het5.Amine_AcyclicSecondary_UnsaturatedAliphatic-UnsaturatedAliphatic
B-H	5869	Cc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F.NC1CNCC(CCc2nc3cocc3cc2OS(=O)(=O)C(F)(F)F)C1>>Cc1nc2cocc2cc1N1CC(N)CC(CCc2nc3cocc3cc2OS(=O)(=O)C(F)(F)F)C1	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2]([!$(C=C);!$(C#C);!$(C#N);!$(a)])[!$(C=C);!$(C#C);!$(C#N);!$(a)]):3]([#6:4])[#6:5]>>[a:2][N:3]([#6:4])[#6:5]	X-Triflate_Het6Het5.Amine_CyclicSecondary_SaturatedAliphatic-SaturatedAliphatic
B-H	5870	Cc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F.O=S(=O)(Oc1cc2cocc2nc1CCC1CC=CNC1)C(F)(F)F>>Cc1nc2cocc2cc1N1C=CCC(CCc2nc3cocc3cc2OS(=O)(=O)C(F)(F)F)C1	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);R;D2;$([N;X3;!+;!-;!$(N=*);R;D2]([!$(C=C);!$(C#C);!$(C#N);!$(a)])[$(C=N),$(C=C),$(C#C),$(C#N);!$(a)]):3]([#6:4])[#6:5]>>[a:2][N:3]([#6:4])[#6:5]	X-Triflate_Het6Het5.Amine_CyclicSecondary_SaturatedAliphatic-UnsaturatedAliphatic
B-H	5871	Cc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F.O=S(=O)(Oc1cc2cocc2nc1CCC1C=CNC=CC1)C(F)(F)F>>Cc1nc2cocc2cc1N1C=CCC(CCc2nc3cocc3cc2OS(=O)(=O)C(F)(F)F)C=C1	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2]([$(C=C),$(C#C),$(C#N);!$(a)])[$(C=C),$(C#C),$(C#N);!$(a)]):3]([#6:4])[#6:5]>>[a:2][N:3]([#6:4])[#6:5]	X-Triflate_Het6Het5.Amine_CyclicSecondary_UnsaturatedAliphatic-UnsaturatedAliphatic
B-H	5872	Cc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F.NCCNCCCc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F>>Cc1nc2cocc2cc1NCCNCCCc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[N;X3;!+;!-;!$(N[C;X4][c;$(a1aaaa1),$(a1aaaaa1)]);!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([!$(*C=C);!$(*C#C);!$(*C#N);!$(*a)]):3][#6:4]>>[a:2][N:3][#6:4]	X-Triflate_Het6Het5.Amine_Primary_SaturatedAliphatic
B-H	5873	Cc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F.NC=CNCCCc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F>>Cc1nc2cocc2cc1NC=CNCCCc1nc2cocc2cc1OS(=O)(=O)C(F)(F)F	[O;$(OS(=O)(=O)C(F)(F)F);$([O;$(OS(=O)(=O)C(F)(F)F)][*;$([#6]);!$(*=*)]);$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):1][a:2].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*C=C),$(*C#C),$(*C#N);!$(*a)]):3][#6:4]>>[a:2][N:3][#6:4]	X-Triflate_Het6Het5.Amine_Primary_UnsaturatedAliphatic
